2025-06-28 22:09:52,747 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [76])
2025-06-28 22:09:52,748 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-06-28 22:09:52,748 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2025-06-28 22:09:52,748 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-06-28 22:09:52,751 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\User\AppData\Local\Temp\m2e-archetypeGenerator10177797349803552733":
2025-06-28 22:09:52,751 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DjavaCompilerVersion=17 -DjunitVersion=5.11.0 -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.5 -DgroupId=com.krakedev -DartifactId=demo -Dversion=0.0.1 -Dpackage=com.krakedev.demo -DoutputDirectory=C:\Users\User\OneDrive\Documentos\krakedev\java -Dstyle.color=always -U archetype:generate
2025-06-28 22:10:22,612 [Worker-231: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\User\OneDrive\Documentos\krakedev\java\Demo\pom.xml
2025-06-28 22:13:50,527 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [637])
2025-06-28 22:13:50,527 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-06-28 22:13:50,527 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
